id,upacc,kingdom,phylum,class,order,family,genus,species
A0A220S358,A0A220S358,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria chenwenguii
A0A220S396,A0A220S396,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria chenwenguii
A0A5C4NGT3,A0A5C4NGT3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Rubellimicrobium,Rubellimicrobium roseum
A0A5C4NDX6,A0A5C4NDX6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Rubellimicrobium,Rubellimicrobium roseum
A0A5C4NET9,A0A5C4NET9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Rubellimicrobium,Rubellimicrobium roseum
A0A5C4NHV1,A0A5C4NHV1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Rubellimicrobium,Rubellimicrobium roseum
A0A328C7F2,A0A328C7F2,Bacteria,Proteobacteria,Deltaproteobacteria,Bradymonadales,Bradymonadaceae,Lujinxingia,Lujinxingia litoralis
A0A2S2BY13,A0A2S2BY13,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. S2-17
A0A2S2C7K1,A0A2S2C7K1,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. S2-17
A0A433SD30,A0A433SD30,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Saezia,Saezia sanguinis
A0A5J4IZF2,A0A5J4IZF2,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Patiriisocius,Patiriisocius marinus
A0A7J9VPW6,A0A7J9VPW6,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Propionibacteriales,,,Propionibacteriales bacterium
A0A7J9VRD5,A0A7J9VRD5,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Propionibacteriales,,,Propionibacteriales bacterium
A0A0B5DX02,A0A0B5DX02,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Celeribacter,Celeribacter indicus
A0A0B5DQD1,A0A0B5DQD1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Celeribacter,Celeribacter indicus
A0A0B5E1B9,A0A0B5E1B9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Celeribacter,Celeribacter indicus
A0A0B5DY38,A0A0B5DY38,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Celeribacter,Celeribacter indicus
A0A0D6ADT8,A0A0D6ADT8,Bacteria,Cyanobacteria,,Chroococcales,Chroococcaceae,Geminocystis,Geminocystis sp. NIES-3708
A0A0D6AH92,A0A0D6AH92,Bacteria,Cyanobacteria,,Chroococcales,Chroococcaceae,Geminocystis,Geminocystis sp. NIES-3708
J1JX34,J1JX34,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bartonellaceae,Bartonella,Bartonella tamiae
Q2J505,Q2J505,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Frankiales,Frankiaceae,Frankia,Frankia casuarinae (strain DSM 45818 / CECT 9043 / CcI3)
Q2JA43,Q2JA43,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Frankiales,Frankiaceae,Frankia,Frankia casuarinae (strain DSM 45818 / CECT 9043 / CcI3)
Q2J880,Q2J880,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Frankiales,Frankiaceae,Frankia,Frankia casuarinae (strain DSM 45818 / CECT 9043 / CcI3)
F6IIR1,F6IIR1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium sp. PP1Y
F6IIA9,F6IIA9,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium sp. PP1Y
A0A445N9G8,A0A445N9G8,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces netropsis (Streptoverticillium netropsis)
K5BJP5,K5BJP5,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium hassiacum
K5BE54,K5BE54,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium hassiacum
A0A1U9NP25,A0A1U9NP25,Bacteria,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Anaerohalosphaeraceae,Anaerohalosphaera,Anaerohalosphaera lusitana
A0A1I0FA01,A0A1I0FA01,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter,Hymenobacter actinosclerus
A0A1I0DUG6,A0A1I0DUG6,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter,Hymenobacter actinosclerus
A0A1I0HJ53,A0A1I0HJ53,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter,Hymenobacter actinosclerus
A6CHR1,A6CHR1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. SG-1
A0A432VZ99,A0A432VZ99,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Aliidiomarina,Aliidiomarina haloalkalitolerans
A0A1B8UYB6,A0A1B8UYB6,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. KS1
A0A1B8USS0,A0A1B8USS0,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. KS1
A0A1B8ULL5,A0A1B8ULL5,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. KS1
A0A1B8UR47,A0A1B8UR47,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. KS1
A0A4Q2JYY3,A0A4Q2JYY3,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Microbacteriaceae,Agromyces,Agromyces binzhouensis
A0A4Q2JGN1,A0A4Q2JGN1,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Microbacteriaceae,Agromyces,Agromyces binzhouensis
A0A318TDT7,A0A318TDT7,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Phyllobacterium,Phyllobacterium leguminum
A0A455XF86,A0A455XF86,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,Candidatus Nitrotoga,Candidatus Nitrotoga sp. AM1P
A0A455X321,A0A455X321,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,Candidatus Nitrotoga,Candidatus Nitrotoga sp. AM1P
A0A455XEF7,A0A455XEF7,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,Candidatus Nitrotoga,Candidatus Nitrotoga sp. AM1P
A0A1G5SKM4,A0A1G5SKM4,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas mobilis
A0A1G5SHM7,A0A1G5SHM7,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas mobilis
A0A1G5SH52,A0A1G5SH52,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas mobilis
A0A0P9B4M1,A0A0P9B4M1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Marinosulfonomonas,Marinosulfonomonas sp. PRT-SC04
A0A1T5NYA1,A0A1T5NYA1,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga,Chitinophaga ginsengisegetis
A0A5Q4SZ62,A0A5Q4SZ62,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. t39
A0A5Q4TFV8,A0A5Q4TFV8,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. t39
A0A5Q4TC05,A0A5Q4TC05,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. t39
A0A2K1PXJ3,A0A2K1PXJ3,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Lysobacter silvestris
A0A101JZI1,A0A101JZI1,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Boseaceae,Bosea,Bosea sp. WAO
A0A101JYV9,A0A101JYV9,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Boseaceae,Bosea,Bosea sp. WAO
A0A101JZH2,A0A101JZH2,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Boseaceae,Bosea,Bosea sp. WAO
A0A3T1D3X0,A0A3T1D3X0,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella,Cohnella abietis
A0A3T1D3Y6,A0A3T1D3Y6,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella,Cohnella abietis
A0A3T1D277,A0A3T1D277,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella,Cohnella abietis
A0A3T1D639,A0A3T1D639,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella,Cohnella abietis
A0A3T1D9V0,A0A3T1D9V0,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella,Cohnella abietis
A0A3T1DAY7,A0A3T1DAY7,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella,Cohnella abietis
A0A3T1D1F5,A0A3T1D1F5,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella,Cohnella abietis
A0A3T1CYS1,A0A3T1CYS1,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella,Cohnella abietis
A0A0G9N3P3,A0A0G9N3P3,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Aurantiacibacter,Aurantiacibacter luteus
A0A365UAV4,A0A365UAV4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodosalinus,Rhodosalinus sp. E84
A0A4Z0GZW1,A0A4Z0GZW1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Halobacillus,Halobacillus salinus
K9VJL8,K9VJL8,Bacteria,Cyanobacteria,,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria nigro-viridis
K9VQ09,K9VQ09,Bacteria,Cyanobacteria,,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria nigro-viridis
K9YMC8,K9YMC8,Bacteria,Cyanobacteria,,Chroococcales,Geminocystaceae,Cyanobacterium,Cyanobacterium stanieri
K9YQB3,K9YQB3,Bacteria,Cyanobacteria,,Chroococcales,Geminocystaceae,Cyanobacterium,Cyanobacterium stanieri
A0A1Y4W8P4,A0A1Y4W8P4,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor sp. An100
A0A1Y0G2S4,A0A1Y0G2S4,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,Cellvibrio sp. PSBB006
A0A1Y0FXB4,A0A1Y0FXB4,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,Cellvibrio sp. PSBB006
A0A1Y0FTT9,A0A1Y0FTT9,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,Cellvibrio sp. PSBB006
A0A2N7QVD2,A0A2N7QVD2,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dyella,Dyella sp. AD56
A0A2N7QQ81,A0A2N7QQ81,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dyella,Dyella sp. AD56
A0A2N7QWF5,A0A2N7QWF5,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dyella,Dyella sp. AD56
A0A4R5W2U3,A0A4R5W2U3,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Sapientia,Sapientia aquatica
A0A4V3AUH4,A0A4V3AUH4,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Sapientia,Sapientia aquatica
A0A4V3AUM8,A0A4V3AUM8,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Sapientia,Sapientia aquatica
A0A4R5W8B0,A0A4R5W8B0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Sapientia,Sapientia aquatica
A0A0P9D537,A0A0P9D537,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Kouleothrix,Kouleothrix aurantiaca
A0A0P9D9R8,A0A0P9D9R8,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Kouleothrix,Kouleothrix aurantiaca
A0A0P9EWZ5,A0A0P9EWZ5,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Kouleothrix,Kouleothrix aurantiaca
A0A0P9DGJ6,A0A0P9DGJ6,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Kouleothrix,Kouleothrix aurantiaca
A0A0P9F710,A0A0P9F710,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Kouleothrix,Kouleothrix aurantiaca
A0A0P9FJT5,A0A0P9FJT5,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Kouleothrix,Kouleothrix aurantiaca
A0A0N8PQZ7,A0A0N8PQZ7,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Kouleothrix,Kouleothrix aurantiaca
A0A0P9HBF7,A0A0P9HBF7,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Kouleothrix,Kouleothrix aurantiaca
A0A0N8PRJ1,A0A0N8PRJ1,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Kouleothrix,Kouleothrix aurantiaca
A0A0P9H427,A0A0P9H427,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Kouleothrix,Kouleothrix aurantiaca
A0A0P9DH59,A0A0P9DH59,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Kouleothrix,Kouleothrix aurantiaca
A0A3P5WQK7,A0A3P5WQK7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,Rhodobacteraceae bacterium THAF1
A0A3P5WGV5,A0A3P5WGV5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,Rhodobacteraceae bacterium THAF1
A0A518D7F4,A0A518D7F4,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Lacipirellulaceae,Pirellulimonas,Pirellulimonas nuda
A0A2T5HKL9,A0A2T5HKL9,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. GV071
A0A5Q2FEA6,A0A5Q2FEA6,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Propionibacteriales,Propionibacteriaceae,Raineyella,Raineyella sp. CBA3103
A0A5Q2F6F1,A0A5Q2F6F1,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Propionibacteriales,Propionibacteriaceae,Raineyella,Raineyella sp. CBA3103
U2SPV4,U2SPV4,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Oscillibacter,Oscillibacter sp. KLE 1745
U2RAQ8,U2RAQ8,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Oscillibacter,Oscillibacter sp. KLE 1745
U2SNF8,U2SNF8,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Oscillibacter,Oscillibacter sp. KLE 1745
A0A1H8ILM3,A0A1H8ILM3,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga,Chitinophaga rupis
A0A1H8HIC3,A0A1H8HIC3,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga,Chitinophaga rupis
Q21T87,Q21T87,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,Rhodoferax ferrireducens
Q220G2,Q220G2,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,Rhodoferax ferrireducens
Q21XJ3,Q21XJ3,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,Rhodoferax ferrireducens
B1I2K9,B1I2K9,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptococcaceae,Candidatus Desulforudis,Candidatus Desulforudis audaxviator
A0A200H2D0,A0A200H2D0,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium sp. PE09-221
A0A437Q7U7,A0A437Q7U7,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Neptunomonas,Neptunomonas marina
A0A437Q4P0,A0A437Q4P0,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Neptunomonas,Neptunomonas marina
A0A3B0CCV7,A0A3B0CCV7,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Ulvibacterium,Ulvibacterium marinum
A0A3B0C7I1,A0A3B0C7I1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Ulvibacterium,Ulvibacterium marinum
A0A4U3MBV8,A0A4U3MBV8,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptosporangiales,Streptosporangiaceae,Herbidospora,Herbidospora galbida
A0A4U3MG15,A0A4U3MG15,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptosporangiales,Streptosporangiaceae,Herbidospora,Herbidospora galbida
A0A4U3MRK6,A0A4U3MRK6,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptosporangiales,Streptosporangiaceae,Herbidospora,Herbidospora galbida
A0A4V6XBG3,A0A4V6XBG3,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptosporangiales,Streptosporangiaceae,Herbidospora,Herbidospora galbida
A0A4U3MF11,A0A4U3MF11,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptosporangiales,Streptosporangiaceae,Herbidospora,Herbidospora galbida
A0A517QLM5,A0A517QLM5,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Thalassoglobus,Thalassoglobus polymorphus
A0A517QK03,A0A517QK03,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Thalassoglobus,Thalassoglobus polymorphus
A0A1M7NWY4,A0A1M7NWY4,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Labrenzia,Labrenzia suaedae
A0A1M7NXL7,A0A1M7NXL7,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Labrenzia,Labrenzia suaedae
A0A1M6ZUL7,A0A1M6ZUL7,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Labrenzia,Labrenzia suaedae
A0A1M7NWN4,A0A1M7NWN4,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Labrenzia,Labrenzia suaedae
A0A1H9GE95,A0A1H9GE95,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Litorimicrobium,Litorimicrobium taeanense
A0A1H9GRY6,A0A1H9GRY6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Litorimicrobium,Litorimicrobium taeanense
A0A1H9AKH8,A0A1H9AKH8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Litorimicrobium,Litorimicrobium taeanense
A0A1H9H046,A0A1H9H046,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Litorimicrobium,Litorimicrobium taeanense
A0A1H9GEB0,A0A1H9GEB0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Litorimicrobium,Litorimicrobium taeanense
A0A2S0KBZ8,A0A2S0KBZ8,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Gordoniaceae,Gordonia,Gordonia iterans
A0A2S0KGU0,A0A2S0KGU0,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Gordoniaceae,Gordonia,Gordonia iterans
A0A0L8QS53,A0A0L8QS53,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces varsoviensis
A0A4Y3VAI8,A0A4Y3VAI8,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces spinoverrucosus
A0A4R2QT81,A0A4R2QT81,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Pseudonocardiales,Pseudonocardiaceae,Tamaricihabitans,Tamaricihabitans halophyticus
A0A4R2QXE0,A0A4R2QXE0,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Pseudonocardiales,Pseudonocardiaceae,Tamaricihabitans,Tamaricihabitans halophyticus
G7H5N1,G7H5N1,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Gordoniaceae,Gordonia,Gordonia araii
A0A0M9GUX9,A0A0M9GUX9,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. CHD6a
A0A843BC52,A0A843BC52,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Comamonas suwonensis
A0A843B5I4,A0A843B5I4,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Comamonas suwonensis
A0A843BBH6,A0A843BBH6,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Comamonas suwonensis
A0A0G3GR64,A0A0G3GR64,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium epidermidicanis
R7WQQ3,R7WQQ3,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus rhodnii
R7WMJ8,R7WMJ8,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus rhodnii
A0A6B8VNE0,A0A6B8VNE0,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium sp. 1959
A0A084U9H6,A0A084U9H6,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Nitratireductor,Nitratireductor basaltis
A0A084U9H1,A0A084U9H1,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Nitratireductor,Nitratireductor basaltis
A0A084U8E2,A0A084U8E2,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Nitratireductor,Nitratireductor basaltis
I4VUV4,I4VUV4,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,Rhodanobacter fulvus
I4VL76,I4VL76,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,Rhodanobacter fulvus
I4VWG7,I4VWG7,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,Rhodanobacter fulvus
I4VQV5,I4VQV5,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,Rhodanobacter fulvus
I4VZB7,I4VZB7,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,Rhodanobacter fulvus
A0A0A5FZZ9,A0A0A5FZZ9,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Pontibacillus,Pontibacillus marinus
A0A0A5FXD2,A0A0A5FXD2,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Pontibacillus,Pontibacillus marinus
A0A2T5VAZ1,A0A2T5VAZ1,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Breoghaniaceae,Breoghania,Breoghania corrubedonensis
A0A229US36,A0A229US36,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus rigui
A0A229UXD4,A0A229UXD4,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus rigui
A0A229UM86,A0A229UM86,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus rigui
A0A229UT44,A0A229UT44,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus rigui
A0A229UGB3,A0A229UGB3,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus rigui
A8LIH9,A8LIH9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Dinoroseobacter,Dinoroseobacter shibae
A8LM18,A8LM18,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Dinoroseobacter,Dinoroseobacter shibae
A0A2P8Q8M5,A0A2P8Q8M5,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces dioscori
A0A2P8Q0G6,A0A2P8Q0G6,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces dioscori
A0A2P8Q4N3,A0A2P8Q4N3,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces dioscori
